customer_id,tenure_months,monthly_charges,contract_type,num_support_tickets,avg_satisfaction_score,customer_notes,churn_label
CUST-000188,44,100.9,month-to-month,2,5.3,The team scheduled a check-in call for next month. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000189,56,56.21,one-year,3,6.36,The customer mentioned the portal is easy to use. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000190,3,80.69,month-to-month,3,7.12,There was a general inquiry about available add-ons. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000191,39,92.52,two-year,3,6.82,The customer mentioned the portal is easy to use. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Service service pricing pricing billing followup team review.,0
CUST-000192,20,85.75,month-to-month,8,1.66,Recent conversations suggest growing dissatisfaction. The customer opened 8 support ticket(s) in the recent review window. Internal follow-up note: Contract stability experience experience account followup customer usage.,1
CUST-000193,57,104.53,month-to-month,1,10.0,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Customer contract team usage review feedback account billing.,0
CUST-000194,48,63.26,two-year,0,8.76,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000195,22,87.49,month-to-month,3,5.65,The customer mentioned the portal is easy to use. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000196,8,82.28,month-to-month,1,6.33,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Followup customer account usage feedback customer pricing usage. Primary issue category: billing issue.,1
CUST-000197,25,84.7,one-year,1,7.84,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window. Primary issue category: login trouble.,0
CUST-000198,49,79.19,two-year,1,7.29,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Billing renewal followup pricing experience usage contract experience.,0
CUST-000199,59,64.51,month-to-month,4,6.36,Network performance has improved over the last quarter. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000200,17,80.01,month-to-month,2,6.8,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000201,72,79.81,one-year,5,5.78,The service has been reliable lately. The customer opened 5 support ticket(s) in the recent review window.,1
CUST-000202,46,58.91,two-year,0,7.8,Recent support interactions were helpful and professional. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000203,11,79.11,month-to-month,0,7.56,Recent support interactions were helpful and professional. The customer opened 0 support ticket(s) in the recent review window. Primary issue category: setup assistance.,0
CUST-000204,9,100.51,month-to-month,3,6.89,The customer left brief feedback without strong sentiment. The customer opened 3 support ticket(s) in the recent review window.,1
CUST-000205,21,99.67,month-to-month,2,6.82,The service has been reliable lately. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: setup assistance.,0
CUST-000206,17,78.65,month-to-month,4,7.68,Network performance has improved over the last quarter. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Experience team followup stability renewal support billing account.,0
CUST-000207,32,85.21,month-to-month,2,5.14,The customer mentioned the portal is easy to use. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000208,23,54.94,one-year,1,6.57,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000209,18,72.22,month-to-month,2,6.72,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window.,1
CUST-000210,5,88.84,month-to-month,3,5.66,The team scheduled a check-in call for next month. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Service support account team team support experience support. Primary issue category: service outage.,0
CUST-000211,36,69.96,one-year,3,5.95,They appreciate the current pricing plan. The customer opened 3 support ticket(s) in the recent review window. Primary issue category: billing issue.,0
CUST-000212,10,60.66,one-year,2,7.98,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window.,1
CUST-000213,46,69.7,month-to-month,4,5.21,There was a general inquiry about available add-ons. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000214,13,58.75,one-year,0,5.27,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window.,1
CUST-000215,14,79.85,one-year,1,6.96,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000216,17,45.39,one-year,0,7.57,The onboarding experience was smooth. The customer opened 0 support ticket(s) in the recent review window.,1
CUST-000217,16,70.96,month-to-month,3,5.95,The account owner requested a routine plan review. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000218,13,59.58,month-to-month,3,7.3,The onboarding experience was smooth. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000219,41,67.49,two-year,1,7.4,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000220,27,57.9,month-to-month,2,5.73,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: feature request.,0
CUST-000221,11,86.46,month-to-month,2,5.6,There was a general inquiry about available add-ons. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Stability contract followup contract review review team billing.,1
CUST-000222,28,105.91,month-to-month,6,4.02,There was a general inquiry about available add-ons. The customer opened 6 support ticket(s) in the recent review window. Primary issue category: service outage.,1
CUST-000223,13,97.09,one-year,3,6.01,Recent support interactions were helpful and professional. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Followup experience customer experience billing service followup team.,0
CUST-000224,34,37.6,two-year,0,7.37,The customer mentioned the portal is easy to use. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000225,4,91.46,month-to-month,4,6.62,They contacted support for standard account maintenance. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Customer pricing followup experience customer usage review renewal.,0
CUST-000226,46,46.87,two-year,0,7.93,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window.,0
